unit_id,m_trust_general,m_trust_in_group,m_trust_out_group,m_trust_institution,m_trust_composite,m_noise,q275_cell,gps_trust_cell
CZE|F|25-34,0.40384615384615385,0.8413461538461539,0.5797275641025641,0.6061698717948718,0.6757478632478633,-0.12798280481704408,3.855769230769231,-0.40987155
CZE|F|35-44,0.3739130434782609,0.8469827586206896,0.6084770114942528,0.6531339031339032,0.7028645577496152,1.3864047285260697,3.547008547008547,-0.37773213
CZE|F|45-54,0.30303030303030304,0.821969696969697,0.5691287878787878,0.6100063131313131,0.6670349326599326,-0.604762501722513,3.287878787878788,-0.25148612
CZE|F|55-64,0.23157894736842105,0.8355263157894737,0.5789007092198581,0.6239035087719299,0.6794435112604206,1.609089613816705,3.031578947368421,-0.46214455
CZE|F|65+,0.348993288590604,0.8657718120805369,0.5791387024608502,0.6362612612612613,0.6937239252675494,-0.8374762515612711,2.6013513513513513,-0.45001644
CZE|M|18-24,0.4444444444444444,0.8666666666666667,0.6166666666666667,0.6337962962962963,0.7057098765432098,-0.14942873330350456,2.3555555555555556,-0.44884357
CZE|M|25-34,0.44680851063829785,0.8385416666666666,0.56640625,0.5772849462365591,0.6607442876344085,-0.5090229466493998,3.4583333333333335,-0.4435091
CZE|M|35-44,0.4888888888888889,0.8694444444444445,0.6212962962962962,0.6229166666666667,0.7045524691358024,-0.9389443063262972,3.5,-0.5433548
CZE|M|45-54,0.3486238532110092,0.8261363636363637,0.5537878787878787,0.5640151515151515,0.647979797979798,0.39707040384831543,3.190909090909091,-0.6255688
CZE|M|55-64,0.3148148148148148,0.8367117117117117,0.5708333333333333,0.5919669669669669,0.6665040040040039,-0.8214960725150281,2.900900900900901,-0.27062526
CZE|M|65+,0.37,0.8378712871287128,0.5606435643564357,0.5891089108910891,0.6625412541254126,0.11962061607913871,3.00990099009901,-0.37385836
DEU|F|18-24,0.4032258064516129,0.8882575757575758,0.583974358974359,0.6890782828282828,0.7204367391867392,-0.30355294543623645,3.1818181818181817,0.08740473
