unit_id,m_wvs_q13,m_wvs_q14,m_composite,q275_cell,gps_patience_cell,m_noise
IRQ|F|18-24,1.7938931297709924,1.7633587786259541,1.4037672955279845,2.830769230769231,-0.42996493,0.15909544319358623
IRQ|F|25-34,1.8285714285714285,1.8171428571428572,2.068855018723223,3.1142857142857143,-0.396474,0.8403848811037284
IRQ|F|35-44,1.794871794871795,1.829059829059829,1.8547892107275847,2.7777777777777777,-0.37671375,1.523032838559381
IRQ|F|45-54,1.7608695652173914,1.815217391304348,1.4645996326755961,1.9673913043478262,-0.6164512,0.5180312935976957
IRQ|F|55-64,1.9402985074626866,1.791044776119403,2.8688844043199095,1.5223880597014925,-0.3960184,-1.1949047769780998
IRQ|M|18-24,1.7709923664122138,1.717557251908397,0.8953008877283855,2.8931297709923665,-0.36090758,-0.6394897654400583
IRQ|M|25-34,1.824468085106383,1.7819148936170213,1.7957691105511193,3.4545454545454546,-0.4116245,1.2725517783888178
IRQ|M|35-44,1.8141592920353982,1.7433628318584071,1.4460999567788684,3.5267857142857144,-0.32934734,0.44922260872238723
IRQ|M|45-54,1.8333333333333333,1.8,1.9949926896998678,3.0444444444444443,-0.23900494,0.7203259929673234
IRQ|M|55-64,1.8356164383561644,1.7671232876712328,1.7935190191703805,2.0684931506849313,-0.2998134,0.9515660121559991
JOR|F|18-24,1.875,1.6875,1.601247236429577,3.5625,-0.4556806,-0.6149799379579526
JOR|F|25-34,1.8431372549019607,1.7843137254901962,1.9749754374931254,3.7524752475247523,-0.4152044,0.08754917143099174
JOR|F|35-44,1.8373493975903614,1.8313253012048192,2.2410332050133266,3.5783132530120483,-0.29405305,-0.7823015367365658
JOR|F|45-54,1.84,1.84,2.3226039689013107,2.838926174496644,-0.47713333,0.04977174354602295
JOR|F|55-64,1.7435897435897436,1.8461538461538463,1.5220294393192302,2.358974358974359,-0.4072026,-0.035253037744293635
JOR|F|65+,1.8269230769230769,1.8461538461538463,2.2498380868830408,1.9038461538461537,-0.54823494,0.11503923556627876
JOR|M|18-24,1.8130841121495327,1.8224299065420562,1.9691998897664211,3.3551401869158877,-0.36086008,1.0414619200189175
JOR|M|25-34,1.8559322033898304,1.7796610169491525,2.055388295447848,3.8135593220338984,-0.4479989,2.781288766800281
JOR|M|35-44,1.838095238095238,1.7714285714285714,1.8441627642775584,3.276190476190476,-0.4952362,0.13057671222536962
JOR|M|45-54,1.8113207547169812,1.8113207547169812,1.8789828358329195,3.169811320754717,-0.4887766,-1.8929169952492968
JOR|M|55-64,1.8625,1.8375,2.5022756420312673,3.1125,-0.42806274,1.3990171270092293
JOR|M|65+,1.8461538461538463,1.8241758241758241,2.26977932016901,2.3626373626373627,-0.4223339,1.7599195058465789
JPN|F|25-34,1.5529411764705883,1.3176470588235294,-3.7023546665883087,4.7976190476190474,0.42350212,0.11871783234580871
JPN|F|35-44,1.5648854961832062,1.2213740458015268,-4.246402977383995,4.753846153846154,0.3297715,-0.3925153324246633
